ID,Age,Gender,Department,Work_Mode,Current_Experience,Companies_Count,Education_Years,Total_Experience,Seniority,Monthly_Hours,Job_Satisfaction,Performance_Review,Salary
8742,30.0,Male,R&D,Hybrid,3.0,1.0,17.0,4.0,Junior,160.0,3.0,7.0,12000.0
8743,46.0,Female,Support,Remote,21.0,5.0,14.0,41.0,Manager,200.0,4.0,9.0,30200.0
8744,47.0,Male,Legal,Hybrid,1.0,6.0,18.0,20.0,,129.0,5.0,10.0,33300.0
8745,40.0,Male,R&D,Remote,16.0,3.0,18.0,20.0,Senior,165.0,5.0,9.0,35600.0
8746,49.0,Female,Finance,Remote,9.0,2.0,15.0,13.0,Senior,163.0,5.0,,32400.0
8747,46.0,Male,Marketing,Hybrid,,5.0,15.0,15.0,Senior,197.0,4.0,8.0,
8748,59.0,Male,R&D,Hybrid,21.0,0.0,16.0,21.0,Manager,227.0,2.0,8.0,49100.0
8749,44.0,Male,HR,Remote,8.0,5.0,18.0,20.0,,160.0,5.0,9.0,24400.0
8750,28.0,Male,Support,Remote,3.0,3.0,15.0,8.0,Mid,155.0,4.0,7.0,12400.0
8751,40.0,Male,HR,Remote,0.0,0.0,16.0,8.0,Mid,160.0,4.0,8.0,13600.0
8752,34.0,Male,Legal,Office,12.0,5.0,17.0,12.0,Mid,162.0,3.0,,19000.0
8753,36.0,Male,HR,Office,4.0,6.0,16.0,11.0,Mid,160.0,4.0,9.0,14400.0
8754,37.0,Male,Marketing,Hybrid,5.0,7.0,17.0,9.0,Mid,172.0,3.0,7.0,14700.0
8755,48.0,Female,Support,Hybrid,6.0,4.0,15.0,20.0,Senior,177.0,3.0,6.0,18500.0
8756,36.0,Male,Legal,,3.0,7.0,19.0,22.0,Senior,171.0,3.0,8.0,31500.0
8757,31.0,Female,Sales,Office,,1.0,15.0,6.0,Mid,188.0,2.0,6.0,16300.0
8758,25.0,Male,Finance,Office,2.0,7.0,17.0,3.0,Junior,177.0,4.0,8.0,11800.0
8759,27.0,Male,Finance,Hybrid,,0.0,16.0,1.0,Junior,173.0,4.0,6.0,10900.0
8760,24.0,Female,R&D,Remote,0.0,2.0,17.0,0.0,Junior,148.0,5.0,9.0,13700.0
8761,29.0,Male,Finance,Remote,0.0,4.0,19.0,2.0,Junior,184.0,4.0,9.0,12700.0
8762,35.0,Male,Marketing,,10.0,3.0,13.0,13.0,Senior,170.0,5.0,8.0,23500.0
8763,29.0,Female,Finance,Office,1.0,2.0,18.0,1.0,Junior,187.0,2.0,7.0,11900.0
8764,39.0,Female,Marketing,Hybrid,17.0,6.0,,25.0,Senior,174.0,4.0,8.0,24200.0
8765,40.0,Male,Sales,,6.0,3.0,15.0,10.0,Mid,184.0,1.0,,14900.0
8766,51.0,Male,Marketing,Hybrid,18.0,4.0,15.0,22.0,Manager,196.0,4.0,9.0,36600.0
8767,35.0,Female,Sales,Office,3.0,6.0,15.0,8.0,Mid,200.0,2.0,6.0,14800.0
8768,39.0,Female,Sales,Office,4.0,2.0,16.0,12.0,Senior,194.0,2.0,6.0,23700.0
8769,40.0,Male,Sales,Hybrid,3.0,7.0,14.0,10.0,Mid,182.0,2.0,7.0,15900.0
8770,62.0,Male,Marketing,Office,23.0,6.0,16.0,,Manager,189.0,2.0,7.0,34000.0
8771,39.0,Male,Legal,Office,5.0,0.0,18.0,20.0,Senior,182.0,2.0,7.0,29000.0
8772,48.0,Male,Sales,,6.0,6.0,17.0,18.0,Senior,188.0,4.0,8.0,27100.0
8773,35.0,Male,Legal,Office,2.0,5.0,18.0,8.0,Mid,166.0,3.0,7.0,18600.0
8774,46.0,Male,Marketing,Hybrid,26.0,2.0,12.0,39.0,Manager,179.0,5.0,9.0,35600.0
8775,44.0,Male,Support,Office,25.0,1.0,15.0,25.0,Senior,190.0,2.0,6.0,18500.0
8776,35.0,Male,Sales,Hybrid,0.0,0.0,17.0,23.0,Senior,171.0,3.0,6.0,25900.0
8777,22.0,Female,Marketing,Remote,1.0,1.0,14.0,4.0,Junior,163.0,4.0,7.0,8700.0
8778,42.0,Male,Marketing,Hybrid,22.0,2.0,18.0,22.0,Senior,191.0,3.0,7.0,23900.0
8779,33.0,Male,Legal,Hybrid,1.0,2.0,18.0,9.0,Mid,165.0,3.0,10.0,21200.0
8780,31.0,Male,Marketing,Remote,6.0,3.0,17.0,10.0,Mid,159.0,5.0,9.0,15200.0
8781,34.0,Female,R&D,Office,5.0,7.0,17.0,5.0,Mid,180.0,5.0,8.0,21600.0
8782,46.0,Female,Legal,Office,4.0,2.0,17.0,17.0,Senior,155.0,5.0,10.0,32000.0
8783,29.0,Female,Legal,Office,3.0,6.0,19.0,6.0,Mid,149.0,5.0,10.0,21800.0
8784,30.0,Male,R&D,Hybrid,9.0,6.0,19.0,11.0,Mid,165.0,5.0,8.0,21700.0
8785,41.0,Female,Sales,Hybrid,4.0,6.0,14.0,14.0,Senior,185.0,4.0,8.0,25800.0
8786,29.0,Male,Finance,Office,0.0,0.0,16.0,0.0,Junior,185.0,3.0,6.0,10900.0
8787,40.0,Male,Support,Remote,5.0,6.0,15.0,21.0,Senior,177.0,3.0,7.0,19000.0
8788,25.0,Female,Finance,Office,0.0,1.0,16.0,2.0,Junior,173.0,3.0,8.0,11500.0
8789,29.0,Female,Sales,Remote,0.0,7.0,16.0,5.0,Mid,173.0,3.0,7.0,16300.0
8790,38.0,Female,HR,Remote,8.0,5.0,15.0,8.0,Mid,178.0,5.0,8.0,14300.0
8791,25.0,Female,HR,Remote,1.0,5.0,16.0,2.0,Junior,156.0,4.0,6.0,7600.0
8792,38.0,Female,Support,Remote,6.0,4.0,15.0,25.0,Senior,183.0,4.0,9.0,22100.0
8793,37.0,Male,Legal,Office,,1.0,18.0,5.0,Mid,167.0,3.0,6.0,18200.0
8794,50.0,Male,Support,Hybrid,0.0,5.0,14.0,19.0,Senior,161.0,5.0,10.0,21600.0
8795,29.0,Male,Support,Office,5.0,5.0,14.0,5.0,Mid,169.0,4.0,8.0,12800.0
8796,40.0,Female,R&D,,1.0,3.0,17.0,11.0,Senior,163.0,5.0,8.0,34100.0
8797,28.0,Male,R&D,Office,0.0,4.0,17.0,1.0,Junior,165.0,,8.0,13000.0
8798,23.0,Female,HR,Office,2.0,5.0,17.0,4.0,Junior,174.0,2.0,8.0,8600.0
8799,49.0,Male,Support,Remote,3.0,5.0,13.0,15.0,Senior,158.0,5.0,10.0,21000.0
8800,64.0,Male,Marketing,Office,32.0,4.0,15.0,34.0,Manager,210.0,1.0,6.0,32200.0
8801,37.0,Male,Finance,Office,10.0,2.0,19.0,25.0,Senior,191.0,4.0,,30700.0
8802,30.0,Male,HR,Hybrid,3.0,5.0,14.0,4.0,Junior,170.0,,6.0,7700.0
8803,34.0,Female,Support,Hybrid,3.0,3.0,15.0,7.0,,61.0,4.0,8.0,12700.0
8804,41.0,Male,Marketing,Hybrid,17.0,3.0,15.0,17.0,Senior,179.0,4.0,,25000.0
8805,63.0,Male,Support,Hybrid,7.0,2.0,14.0,,Manager,195.0,4.0,8.0,28900.0
8806,29.0,Male,Legal,Remote,0.0,5.0,17.0,7.0,Mid,154.0,5.0,9.0,19400.0
8807,31.0,Male,Sales,,3.0,0.0,14.0,5.0,Mid,176.0,3.0,6.0,14200.0
8808,23.0,Male,Marketing,Hybrid,1.0,2.0,16.0,4.0,Junior,178.0,1.0,6.0,8600.0
8809,30.0,Male,Legal,Hybrid,2.0,3.0,21.0,6.0,Mid,164.0,4.0,7.0,19600.0
8810,30.0,Female,Finance,Hybrid,1.0,7.0,18.0,4.0,Junior,181.0,4.0,8.0,12700.0
8811,22.0,Male,Sales,Hybrid,2.0,4.0,18.0,4.0,Junior,191.0,2.0,8.0,10700.0
8812,48.0,Male,Legal,Office,13.0,6.0,18.0,14.0,Senior,182.0,3.0,8.0,29700.0
8813,36.0,Female,R&D,Office,3.0,0.0,16.0,12.0,Mid,177.0,4.0,7.0,21200.0
8814,41.0,Male,HR,Office,25.0,6.0,15.0,25.0,Manager,205.0,1.0,7.0,29800.0
8815,46.0,Male,Support,Office,5.0,6.0,14.0,25.0,Senior,178.0,3.0,8.0,19100.0
8816,35.0,Male,HR,Office,6.0,6.0,13.0,6.0,Mid,170.0,,8.0,13200.0
8817,45.0,Male,Finance,Hybrid,9.0,5.0,17.0,12.0,Senior,189.0,,,27300.0
8818,46.0,Female,Support,Office,0.0,3.0,14.0,17.0,Senior,191.0,2.0,7.0,18100.0
8819,37.0,,Sales,Hybrid,8.0,7.0,15.0,8.0,Mid,182.0,4.0,8.0,16600.0
8820,32.0,,Marketing,Remote,5.0,3.0,14.0,8.0,Mid,146.0,5.0,8.0,14600.0
8821,29.0,Female,Marketing,Office,2.0,6.0,14.0,2.0,Junior,139.0,4.0,8.0,8900.0
8822,31.0,Male,Support,Hybrid,9.0,2.0,16.0,10.0,Mid,193.0,2.0,6.0,11800.0
8823,31.0,Male,Sales,Remote,7.0,1.0,16.0,12.0,Mid,198.0,4.0,8.0,16500.0
8824,40.0,Male,Support,Hybrid,7.0,3.0,14.0,10.0,Mid,158.0,4.0,9.0,13500.0
8825,36.0,Male,Support,Remote,11.0,7.0,15.0,14.0,Senior,175.0,5.0,9.0,20700.0
8826,62.0,Female,Legal,Office,18.0,1.0,17.0,18.0,Manager,207.0,2.0,8.0,43300.0
8827,39.0,Female,Support,Remote,13.0,7.0,15.0,16.0,Senior,167.0,5.0,9.0,21300.0
8828,48.0,Male,Marketing,Hybrid,21.0,0.0,15.0,25.0,Senior,176.0,4.0,7.0,23700.0
8829,38.0,Male,Finance,Office,4.0,4.0,18.0,8.0,Mid,176.0,3.0,9.0,20700.0
8830,24.0,Male,Support,Remote,1.0,1.0,14.0,4.0,Junior,161.0,3.0,7.0,7200.0
8831,50.0,Female,Marketing,Remote,2.0,7.0,16.0,24.0,Senior,164.0,5.0,7.0,23600.0
8832,39.0,Female,R&D,Office,6.0,1.0,16.0,,Mid,170.0,4.0,6.0,19300.0
8833,27.0,Female,Sales,Remote,4.0,1.0,15.0,4.0,Junior,174.0,5.0,8.0,10300.0
8834,29.0,Male,R&D,Office,0.0,1.0,16.0,0.0,Junior,185.0,2.0,8.0,13000.0
8835,38.0,Female,Support,Hybrid,14.0,7.0,14.0,17.0,Senior,182.0,3.0,7.0,18800.0
8836,36.0,Male,Marketing,Office,5.0,1.0,15.0,22.0,Senior,180.0,4.0,6.0,21900.0
8837,45.0,Male,Sales,Office,36.0,7.0,17.0,36.0,Manager,221.0,1.0,6.0,36900.0
8838,50.0,Male,HR,Hybrid,27.0,0.0,14.0,27.0,Manager,197.0,5.0,10.0,33600.0
8839,30.0,Male,Sales,Office,8.0,5.0,16.0,8.0,Mid,198.0,2.0,7.0,17400.0
8840,28.0,Female,Sales,Office,0.0,5.0,16.0,0.0,Junior,170.0,2.0,8.0,9800.0
8841,33.0,Female,Support,Hybrid,2.0,3.0,14.0,12.0,Mid,170.0,4.0,7.0,12000.0
8842,25.0,Male,Legal,Office,0.0,4.0,17.0,0.0,Junior,178.0,2.0,7.0,11000.0
8843,30.0,Female,R&D,Hybrid,6.0,7.0,16.0,10.0,,176.0,5.0,9.0,21300.0
8844,42.0,Male,R&D,Office,16.0,6.0,17.0,18.0,Senior,174.0,5.0,9.0,35100.0
8845,47.0,Female,HR,Remote,,3.0,15.0,11.0,Senior,171.0,5.0,9.0,22100.0
8846,30.0,Female,Support,Office,1.0,0.0,14.0,1.0,Junior,187.0,2.0,6.0,6800.0
8847,39.0,Male,Sales,Office,-36.0,0.0,15.0,10.0,Mid,172.0,3.0,7.0,16200.0
8848,36.0,Female,Legal,Office,25.0,1.0,17.0,25.0,Senior,,5.0,8.0,30900.0
8849,35.0,Male,Finance,Hybrid,3.0,7.0,18.0,6.0,Mid,176.0,3.0,7.0,19600.0
8850,41.0,Male,R&D,Office,34.0,7.0,17.0,34.0,Manager,207.0,1.0,6.0,45100.0
8851,29.0,Female,R&D,Hybrid,4.0,6.0,16.0,6.0,Mid,,4.0,8.0,21400.0
8852,31.0,Female,Marketing,Office,6.0,0.0,16.0,8.0,Mid,158.0,4.0,8.0,15100.0
8853,30.0,Female,Sales,Remote,8.0,7.0,17.0,8.0,Mid,174.0,5.0,7.0,16500.0
8854,37.0,Female,Support,Office,9.0,6.0,14.0,11.0,Mid,151.0,5.0,9.0,13300.0
8855,61.0,Male,R&D,Remote,32.0,7.0,17.0,32.0,Manager,196.0,4.0,9.0,51300.0
8856,47.0,Male,Legal,Office,15.0,0.0,17.0,15.0,Senior,163.0,5.0,9.0,31100.0
8857,35.0,Female,Support,Office,23.0,1.0,14.0,23.0,Senior,156.0,5.0,9.0,21100.0
8858,47.0,Male,Sales,Office,3.0,7.0,13.0,16.0,,180.0,5.0,7.0,25100.0
8859,29.0,Female,Sales,Office,8.0,0.0,15.0,10.0,Mid,192.0,2.0,7.0,16800.0
8860,29.0,Male,R&D,Hybrid,1.0,0.0,18.0,1.0,Junior,173.0,3.0,6.0,12000.0
8861,39.0,Female,HR,Remote,18.0,0.0,15.0,19.0,Senior,154.0,5.0,,22100.0
8862,36.0,Male,Support,Office,10.0,2.0,14.0,10.0,Mid,168.0,3.0,6.0,11500.0
8863,23.0,Female,Support,Hybrid,0.0,6.0,14.0,4.0,Junior,166.0,1.0,6.0,7000.0
8864,27.0,Female,Marketing,Office,0.0,5.0,14.0,0.0,Junior,158.0,5.0,9.0,9700.0
8865,,Female,Legal,Office,0.0,3.0,18.0,11.0,Mid,147.0,5.0,7.0,19000.0
8866,49.0,Male,Sales,Office,,2.0,16.0,23.0,Senior,184.0,3.0,6.0,25500.0
8867,38.0,Female,,Remote,0.0,6.0,14.0,6.0,Mid,182.0,4.0,10.0,17500.0
8868,64.0,Female,R&D,Office,10.0,6.0,21.0,15.0,Manager,194.0,3.0,9.0,54200.0
8869,39.0,Female,R&D,Hybrid,15.0,3.0,2.0,15.0,Senior,194.0,3.0,8.0,33700.0
8870,50.0,Female,R&D,Office,19.0,1.0,16.0,24.0,Senior,162.0,3.0,7.0,31100.0
8871,,Male,Marketing,Office,12.0,1.0,16.0,12.0,Mid,169.0,4.0,9.0,15500.0
8872,39.0,Male,Legal,Hybrid,22.0,5.0,20.0,22.0,Senior,175.0,4.0,8.0,31100.0
8873,45.0,Male,HR,Office,16.0,3.0,14.0,16.0,Senior,175.0,4.0,6.0,18900.0
8874,37.0,Male,R&D,Office,2.0,3.0,16.0,10.0,Mid,166.0,4.0,9.0,22600.0
8875,33.0,Female,R&D,Office,1.0,5.0,16.0,5.0,Mid,169.0,5.0,7.0,
8876,25.0,Male,Finance,Office,1.0,4.0,16.0,1.0,Junior,184.0,1.0,6.0,11000.0
8877,24.0,Male,Legal,Remote,0.0,3.0,18.0,0.0,Junior,168.0,5.0,9.0,13000.0
8878,41.0,Male,R&D,Office,9.0,3.0,17.0,23.0,Senior,161.0,3.0,7.0,33500.0
8879,55.0,Male,Marketing,Hybrid,33.0,1.0,12.0,33.0,Manager,165.0,5.0,9.0,35100.0
8880,28.0,Male,Support,Office,0.0,1.0,12.0,1.0,Junior,165.0,3.0,8.0,7300.0
8881,43.0,Male,HR,Remote,15.0,0.0,14.0,15.0,Manager,205.0,3.0,8.0,31200.0
8882,27.0,Male,Support,Hybrid,0.0,0.0,14.0,1.0,Junior,179.0,2.0,6.0,7100.0
8883,32.0,Male,Finance,Office,,6.0,16.0,10.0,Mid,166.0,3.0,9.0,20600.0
8884,24.0,Female,Sales,Remote,0.0,6.0,15.0,0.0,Junior,183.0,3.0,7.0,10000.0
8885,50.0,Male,Sales,Office,2.0,1.0,15.0,17.0,Senior,187.0,3.0,7.0,24800.0
8886,26.0,Male,R&D,Hybrid,1.0,6.0,18.0,4.0,Junior,165.0,4.0,8.0,12600.0
8887,33.0,Female,Finance,Hybrid,3.0,7.0,18.0,6.0,Mid,172.0,3.0,9.0,21600.0
8888,38.0,Female,Support,Office,10.0,0.0,14.0,10.0,Senior,160.0,4.0,7.0,18900.0
8889,41.0,Female,Marketing,Remote,,2.0,16.0,20.0,Senior,153.0,5.0,7.0,23500.0
8890,40.0,Female,HR,Remote,3.0,2.0,15.0,11.0,Mid,182.0,3.0,7.0,13000.0
8891,47.0,Male,Legal,Remote,22.0,5.0,19.0,22.0,,167.0,5.0,10.0,34300.0
8892,40.0,Female,Support,Remote,0.0,0.0,15.0,23.0,Senior,151.0,5.0,9.0,21900.0
8893,30.0,Male,Finance,Hybrid,6.0,0.0,16.0,8.0,Mid,178.0,3.0,,17900.0
8894,37.0,Male,Finance,Office,5.0,6.0,15.0,10.0,Senior,184.0,2.0,7.0,
8895,36.0,Female,Legal,Hybrid,5.0,3.0,,9.0,Mid,164.0,4.0,7.0,18700.0
8896,44.0,Male,Support,Office,6.0,7.0,14.0,15.0,Senior,170.0,4.0,6.0,18600.0
8897,37.0,Female,HR,Office,0.0,3.0,17.0,20.0,Senior,168.0,3.0,7.0,20500.0
8898,28.0,Female,Support,Hybrid,10.0,7.0,13.0,11.0,Mid,171.0,3.0,6.0,11600.0
8899,23.0,,Support,Remote,3.0,7.0,16.0,3.0,Junior,136.0,4.0,7.0,7500.0
8900,45.0,Female,HR,Office,13.0,2.0,15.0,23.0,Senior,179.0,4.0,6.0,19800.0
8901,28.0,Male,Marketing,Remote,9.0,7.0,18.0,9.0,Mid,153.0,5.0,10.0,17300.0
8902,38.0,Male,Legal,Hybrid,4.0,6.0,19.0,6.0,Mid,180.0,3.0,8.0,19800.0
8903,23.0,Female,Finance,Office,0.0,5.0,18.0,2.0,Junior,211.0,1.0,6.0,11000.0
8904,44.0,Male,HR,Remote,19.0,2.0,15.0,19.0,Senior,142.0,5.0,9.0,21200.0
8905,32.0,Female,R&D,Remote,1.0,3.0,16.0,10.0,Mid,161.0,5.0,10.0,24000.0
8906,31.0,Male,R&D,Office,2.0,6.0,,5.0,Mid,164.0,4.0,8.0,20300.0
8907,49.0,Male,R&D,Office,21.0,3.0,17.0,23.0,Manager,199.0,3.0,7.0,46500.0
8908,28.0,Female,R&D,Office,0.0,5.0,21.0,2.0,,144.0,4.0,8.0,14100.0
8909,25.0,Female,Legal,Remote,2.0,3.0,18.0,3.0,Junior,155.0,5.0,8.0,11900.0
8910,38.0,Male,Sales,Office,4.0,0.0,13.0,5.0,Mid,175.0,3.0,7.0,16100.0
8911,48.0,Male,Marketing,Office,1.0,1.0,15.0,17.0,Senior,,4.0,10.0,26400.0
8912,36.0,Female,Sales,Hybrid,10.0,6.0,15.0,12.0,Mid,207.0,1.0,6.0,15900.0
8913,38.0,Male,Support,Hybrid,7.0,2.0,12.0,9.0,Mid,166.0,3.0,7.0,12000.0
8914,30.0,Female,Support,Office,10.0,7.0,13.0,10.0,Mid,156.0,5.0,8.0,11900.0
8915,22.0,Male,HR,Remote,0.0,4.0,12.0,3.0,Junior,149.0,3.0,8.0,8000.0
8916,33.0,Female,R&D,Remote,5.0,5.0,17.0,5.0,Mid,160.0,5.0,10.0,23100.0
8917,47.0,Female,HR,Remote,15.0,6.0,14.0,16.0,Senior,143.0,5.0,10.0,23900.0
8918,30.0,Male,Support,Office,2.0,3.0,12.0,8.0,Mid,176.0,2.0,9.0,12600.0
8919,44.0,Female,R&D,Remote,34.0,0.0,19.0,34.0,Manager,182.0,5.0,8.0,51000.0
8920,29.0,Female,Legal,Hybrid,0.0,2.0,17.0,1.0,Junior,174.0,2.0,6.0,9900.0
8921,35.0,Female,Finance,Office,7.0,3.0,16.0,8.0,Mid,189.0,2.0,8.0,19500.0
8922,35.0,Male,Marketing,Hybrid,5.0,7.0,15.0,22.0,Senior,186.0,5.0,8.0,24100.0
8923,34.0,Female,Support,Office,,0.0,14.0,9.0,,177.0,3.0,6.0,11000.0
8924,30.0,Female,Finance,Hybrid,3.0,2.0,15.0,9.0,Mid,188.0,3.0,8.0,19100.0
8925,27.0,Female,HR,Hybrid,0.0,7.0,17.0,1.0,Junior,172.0,2.0,7.0,8300.0
8926,42.0,Female,Finance,Hybrid,7.0,,16.0,19.0,Manager,186.0,4.0,8.0,45200.0
8927,29.0,Male,HR,Office,1.0,4.0,12.0,2.0,Junior,172.0,3.0,6.0,7500.0
8928,52.0,Female,Support,Hybrid,2.0,4.0,14.0,29.0,Manager,202.0,1.0,6.0,26400.0
8929,35.0,Male,Sales,Office,8.0,2.0,17.0,11.0,Mid,183.0,,7.0,16800.0
8930,64.0,Male,Legal,Remote,16.0,0.0,17.0,36.0,Manager,204.0,4.0,8.0,43000.0
8931,26.0,Male,Legal,Hybrid,2.0,3.0,18.0,3.0,Junior,152.0,3.0,6.0,9900.0
8932,34.0,Male,Marketing,Office,8.0,6.0,15.0,10.0,Mid,161.0,3.0,6.0,13900.0
8933,49.0,Male,Legal,Office,23.0,7.0,17.0,24.0,Senior,162.0,5.0,7.0,27800.0
8934,30.0,Male,Finance,Hybrid,7.0,6.0,17.0,9.0,Mid,185.0,4.0,9.0,19400.0
8935,29.0,Male,Legal,Hybrid,4.0,5.0,20.0,5.0,Mid,162.0,3.0,6.0,17900.0
8936,32.0,Female,Finance,Hybrid,2.0,7.0,16.0,10.0,Mid,170.0,3.0,8.0,19400.0
8937,23.0,Male,Support,Office,0.0,3.0,12.0,0.0,Junior,165.0,1.0,6.0,6600.0
8938,28.0,Male,Legal,Hybrid,,2.0,18.0,7.0,Mid,182.0,3.0,6.0,17700.0
8939,32.0,Male,Support,Office,5.0,6.0,15.0,7.0,Mid,179.0,2.0,6.0,11900.0
8940,32.0,Male,Legal,Hybrid,1.0,3.0,18.0,7.0,Mid,161.0,3.0,6.0,17800.0
8941,28.0,Male,HR,Remote,6.0,4.0,14.0,6.0,Mid,155.0,4.0,7.0,12800.0
8942,40.0,Female,R&D,Hybrid,2.0,3.0,17.0,9.0,Mid,160.0,4.0,8.0,21200.0
8943,37.0,Female,R&D,Office,8.0,1.0,16.0,14.0,Senior,154.0,5.0,8.0,32500.0
8944,,Female,R&D,Remote,1.0,4.0,16.0,3.0,Junior,165.0,4.0,9.0,13400.0
8945,22.0,Female,HR,Office,2.0,4.0,17.0,3.0,Junior,154.0,3.0,7.0,8400.0
8946,,,R&D,Hybrid,5.0,2.0,18.0,5.0,Mid,177.0,3.0,8.0,21700.0
8947,48.0,Male,Support,Hybrid,13.0,2.0,15.0,16.0,Manager,216.0,2.0,8.0,29500.0
8948,31.0,Male,Sales,Office,1.0,3.0,16.0,10.0,Mid,189.0,1.0,6.0,15700.0
8949,26.0,Female,Sales,Office,1.0,3.0,15.0,3.0,Junior,192.0,1.0,7.0,9700.0
8950,38.0,Male,Legal,Office,0.0,2.0,18.0,9.0,Mid,177.0,2.0,7.0,18000.0
8951,30.0,Female,Sales,Remote,6.0,7.0,14.0,12.0,Mid,169.0,4.0,8.0,16600.0
8952,60.0,Male,R&D,Remote,40.0,0.0,17.0,45.0,Manager,189.0,5.0,10.0,53800.0
8953,22.0,Male,Sales,Hybrid,0.0,3.0,14.0,1.0,Junior,188.0,3.0,8.0,10300.0
8954,52.0,Female,Finance,Office,29.0,0.0,16.0,29.0,Manager,202.0,1.0,6.0,41600.0
8955,44.0,Female,R&D,Remote,36.0,6.0,17.0,36.0,Manager,154.0,5.0,9.0,51500.0
8956,35.0,Female,Finance,Hybrid,20.0,7.0,15.0,21.0,Senior,172.0,5.0,9.0,32000.0
8957,23.0,Female,Support,Hybrid,0.0,4.0,15.0,3.0,Junior,158.0,3.0,8.0,7600.0
8958,33.0,Female,Finance,Hybrid,4.0,5.0,16.0,5.0,Mid,191.0,3.0,6.0,17900.0
8959,37.0,Female,Support,Office,12.0,5.0,13.0,17.0,Senior,152.0,4.0,9.0,20100.0
8960,38.0,Female,HR,Hybrid,8.0,1.0,14.0,12.0,Mid,192.0,2.0,6.0,11700.0
8961,64.0,Male,HR,Hybrid,5.0,0.0,14.0,17.0,Manager,214.0,2.0,,29100.0
8962,30.0,Female,Legal,Hybrid,0.0,3.0,21.0,1.0,Junior,182.0,3.0,8.0,12200.0
8963,29.0,Female,Finance,Remote,0.0,5.0,15.0,6.0,Mid,168.0,3.0,6.0,16700.0
8964,59.0,,Marketing,Office,31.0,6.0,14.0,36.0,Manager,,4.0,8.0,34500.0
8965,37.0,Female,Support,,2.0,2.0,12.0,6.0,Mid,179.0,4.0,8.0,12300.0
8966,29.0,Female,R&D,Office,3.0,2.0,16.0,9.0,Mid,161.0,4.0,8.0,20400.0
8967,28.0,Male,Marketing,Hybrid,3.0,1.0,15.0,4.0,Junior,179.0,2.0,6.0,8300.0
8968,44.0,Male,Support,Office,7.0,1.0,12.0,13.0,Senior,177.0,3.0,8.0,19200.0
8969,31.0,Male,R&D,Office,7.0,7.0,16.0,9.0,Mid,164.0,5.0,8.0,21700.0
8970,48.0,Female,Support,Remote,2.0,4.0,16.0,22.0,Senior,145.0,5.0,9.0,21100.0
8971,41.0,Female,Support,Office,1.0,6.0,14.0,10.0,Senior,172.0,3.0,7.0,19500.0
8972,23.0,Male,R&D,Hybrid,0.0,7.0,16.0,2.0,Junior,151.0,4.0,8.0,12700.0
8973,38.0,Male,Support,Remote,1.0,0.0,14.0,8.0,Mid,163.0,4.0,8.0,12600.0
8974,36.0,Male,Support,Hybrid,0.0,1.0,13.0,8.0,Mid,175.0,3.0,6.0,10700.0
8975,30.0,Female,Support,Office,1.0,4.0,16.0,4.0,Junior,162.0,,8.0,6900.0
8976,22.0,Male,Legal,,0.0,6.0,17.0,1.0,Junior,151.0,5.0,8.0,11400.0
8977,25.0,Male,HR,Remote,0.0,4.0,13.0,3.0,Junior,179.0,3.0,8.0,7500.0
8978,39.0,,Sales,Office,13.0,4.0,15.0,13.0,Senior,178.0,4.0,7.0,24800.0
8979,44.0,Male,Support,Hybrid,9.0,5.0,12.0,19.0,Senior,167.0,3.0,6.0,17500.0
8980,39.0,Male,Legal,Hybrid,4.0,5.0,18.0,8.0,Mid,183.0,4.0,8.0,19900.0
8981,34.0,Male,R&D,Hybrid,0.0,3.0,19.0,5.0,Mid,163.0,4.0,9.0,22900.0
8982,39.0,Male,Finance,Hybrid,3.0,1.0,16.0,5.0,Mid,175.0,3.0,8.0,19400.0
8983,36.0,Male,Support,Office,19.0,5.0,13.0,19.0,Senior,194.0,1.0,6.0,17700.0
8984,31.0,Female,Legal,Hybrid,11.0,6.0,17.0,11.0,Mid,161.0,3.0,6.0,17400.0
8985,48.0,Female,HR,Hybrid,7.0,2.0,15.0,15.0,Senior,184.0,4.0,6.0,20500.0
8986,46.0,Female,Legal,,11.0,4.0,17.0,13.0,Senior,171.0,4.0,8.0,30200.0
8987,29.0,Female,HR,Office,1.0,2.0,15.0,2.0,Junior,171.0,2.0,6.0,7200.0
8988,36.0,Male,Finance,Hybrid,9.0,7.0,17.0,10.0,Senior,178.0,4.0,8.0,31400.0
8989,30.0,Male,Support,Hybrid,0.0,3.0,12.0,0.0,Junior,167.0,3.0,8.0,7200.0
8990,46.0,Male,Marketing,Hybrid,3.0,0.0,16.0,24.0,Senior,191.0,4.0,10.0,27100.0
8991,55.0,Female,Finance,Hybrid,17.0,3.0,16.0,27.0,Manager,220.0,2.0,8.0,44700.0
8992,39.0,,Sales,Hybrid,6.0,3.0,13.0,9.0,Mid,168.0,4.0,10.0,18100.0
8993,23.0,Male,R&D,Remote,4.0,1.0,16.0,4.0,Junior,148.0,5.0,10.0,14600.0
8994,29.0,Male,Legal,Hybrid,0.0,4.0,18.0,1.0,Junior,174.0,3.0,7.0,12100.0
8995,23.0,Male,R&D,Office,0.0,3.0,18.0,0.0,Junior,177.0,3.0,,11700.0
8996,28.0,Male,R&D,Office,3.0,4.0,18.0,8.0,Mid,179.0,4.0,7.0,19500.0
8997,47.0,Female,R&D,Hybrid,11.0,7.0,18.0,22.0,Senior,169.0,3.0,6.0,30100.0
